93824472,13049066
101546563,20437275
103125870,21538558
102266580,16642549
106033036,40451107
104944960,21061673
79847399,16155562
111473996,14974628
114439055,18429026
133861150,25349242
32185850,4425646
12393086,8028938
25004261,14850975
25317089,22654685
45189100,10677537
50380593,20423302
34885489,3056073
31261709,2452967
28562845,14234404
7175997,2363572
6424845,1258936
10820386,7903837
14977828,1653933
3027182,714738
20682548,3328600
28670314,2904360
14794061,8392577
20686483,5581123
75422711,31557831
36487772,24417737
14117455,6948313
103754219,91663906
151294796,70405674
53522198,35599791
20663620,6837007
20605110,7324178
66881439,3119102
45412198,15094181
14073202,5248555
30580859,8290020
40895201,24915627
23697328,10366186
17375967,9626660
320324171,137667381
25792178,7685595
308954598,57598672
14568457,5648517
14737062,7809481
34206208,9055801
29306014,19127197
16298320,4590258
25722009,4960829
77161117,35112079
102407794,63428657
23899363,15049461
13819692,5556923
153536348,43771541
38312204,14593830
12752133,5986182
36818677,27200582
13621228,4220665
17633348,8941169
31820231,26076941
15149949,11459352
19520379,9587143
28133701,7752656
120681790,78085630
12905952,7345431
17337666,7874368
18185868,12126355
41492083,16215922
22543733,13867669
30442722,19726238
40496730,34551785
305444085,188694407
163731192,114434838
13773318,4783160
26815391,7189701
168258813,53146460
41572825,11761822
12891213,4753233
19437206,7825992
23521262,10963417
30777335,6025968
36759441,33990915
15020089,12912146
26579161,19499110
13626441,7731358
9295318,4678610
7690605,5401731
3870162,933063
19671470,4205932
11368838,3860471
33318624,8548355
20246116,4358116
33828511,25436793
12023699,5374389
72910795,23013962
51041627,21697710
66513127,33063623
9060693,4409258
27068365,11403758
25101628,4869858
28021740,5604660
30238525,9349878
17602018,7655510
7467972,1974216
11362290,6813404
18654686,6146978
7700551,2124376
19781944,13350866
18311972,12763260
10087943,2584764
14224760,9488162
30318852,2787858
24340892,1536628
33875866,7538089
10431787,3704852
5440577,2315198
36337343,24363964
19566147,15099611
23023255,12719325
38979652,28600697
45827213,5085791
49501018,33371687
52102118,43125141
31365893,23533265
59049757,10077288
16311719,2557778
27883860,5906891
29970172,21468349
39271265,16471778
23940352,18009990
40348083,7312398
20853271,15655707
60534751,36403305
36680107,19257193
64309273,55814988
12995834,6325019
17860336,8553943
41221716,14113760
25896427,6504568
32172908,17781557
49898970,37893921
14382862,5248955
101638178,66609667
11387778,4819911
16513392,8617813
133357340,59831960
52867237,31013084
53050151,45567820
25709827,12416813
16100152,6327815
17889799,11759018
71580689,38196404
85565343,71166372
28577651,20621053
311407413,213082690
34965884,11807473
47624314,8450044
185039568,116101998
166998612,25772654
10779158,5575878
2594158,835813
5703314,2535046
9006696,6790500
28663645,2920880
5537608,3592395
25635212,6350756
7460630,3840507
29218469,4786786
3845456,831894
9016381,6972970
25162803,12742873
11693290,905364
11746959,7033140
26860950,13471108
22559335,14544535
29095623,20049047
52114005,22883498
56633079,17034728
47542626,17325547
13528518,4374065
34787712,22086302
16870509,10050673
68615534,27381321
6265938,3958261
31740678,6149224
19274674,3569086
25848977,13508007
4382405,1318695
6652870,857442
28210299,8240669
30644965,3008572
19150167,1196560
39837029,734537
20749488,12292664
8765935,6887348
25689397,21343639
22350165,13625186
41479030,30162553
60109770,30256936
50852991,46851655
95717004,58886749
53696001,43658551
69454792,23956566
22629815,6110393
5181220,1188813
23981795,15667708
34099192,22494545
32544933,13241742
37945305,15230368
16728758,7053626
15389433,7885718
29602675,10157777
40901912,31463118
94480320,48845776
13661073,7692883
22872274,15779588
15435662,7807596
17000058,8244464
106781491,42674677
10484694,8003827
12196969,6490707
6079155,962166
4192267,1167106
2758760,908093
2897954,602076
13803337,3873582
16376085,5463894
22652055,10861037
27590434,4477632
18773540,8438147
13468558,7683839
7765694,3728921
22820989,4268464
17735385,9030534
19633454,9371780
2521291,818382
5922634,1053515
4520178,2779606
3111402,1213172
11902250,6760123
6617207,2562880
2190749,793986
13565349,8757270
19573027,9555291
2802088,758705
14200313,4505401
12424786,6956862
4167029,1412585
13730065,2148106
25805619,14236856
5631821,1678270
4710073,1237417
3042169,957648
13236769,4448611
16794317,8525000
3883422,1325267
16498352,6782438
7336589,3862835
9340013,4746945
27729729,11299017
26655952,7847135
27075609,11197472
68362468,61239850
22974074,10698130
15376052,6467174
15257219,5951009
100778544,50789758
32598079,7824064
28692196,10973099
10939162,2522344
3765635,588280
16540361,9543116
14723340,9611373
22180278,10229776
3215439,865259
9039030,1254303
7674459,4167562
15338820,12620816
21722955,5594399
13027598,4956417
9099274,1342324
14504060,3261395
35514867,21941512
10117054,4750109
16321579,7801017
17925035,8737644
48813114,27489609
6420287,2041305
8191915,5802249
12094038,6347298
18730071,13185282
18268260,4681387
32195719,25182538
12470705,8725702
20217118,11985918
16551239,11604149
23329279,9117219
27045761,8022578
30993838,5262561
24269355,8613477
19077040,13591140
20873810,8874952
45764101,10751490
41310926,10126018
10023474,4813776
37334482,21261828
24523146,11573201
14342269,3969950
60596086,53296359
69716099,34284241
10517301,5024014
47729226,20790716
79684484,30983416
19859537,6787514
20014813,14788214
31784331,16458357
12243116,5230483
17391637,5428642
14172315,3959837
15941901,7400401
34587108,23437640
35761805,24840790
15662917,7723734
15985690,10685343
14928638,5238753
13217271,5790585
127628095,63039809
17315715,7833066
17406175,8464573
176862566,70441876
8484873,5561868
89389003,45643879
12408851,7218154
16790615,6646825
52675158,27263151
25520004,4736834
12887491,4174607
22022478,9475837
14230883,5831741
14427403,7828710
50142129,39549367
64281096,57460960
15437738,8452900
159182805,110213104
15216261,7722515
11696440,5073563
13394986,5972958
11983430,4379155
37133073,32232659
148039770,86254233
48797012,41772672
151298608,111586402
9669735,4052229
84058060,70298822
250130631,143206153
242443308,143404283
32528312,7017881
11896373,5932686
5693988,2142182
32889319,11234290
9106525,5009183
11444666,6469582
4430332,1530371
17702763,8861926
15000049,4272326
14785634,9581745
6508915,1669157
3281624,1243164
2064566,582842
6500393,3542197
5471499,989078
13527532,1260669
12541107,6560360
9700518,6817513
11983090,4838408
25873780,15383900
28900314,15906760
30766610,16994895
67855303,40643991
32748771,11277976
39898895,8371860
14028435,6348023
84708112,49722310
15171036,4860676
55874600,40792142
14710114,7828902
15730551,6972628
170717062,72020684
14905763,6368191
54547643,14789379
117780880,83108279
46933885,33039372
30812397,10083814
78456960,71659080
31766768,26499808
15255221,5360266
244092497,131829500
15576318,8753419
9733913,3984977
12464429,4915241
15438667,8005747
12412403,6173903
14069575,7945306
13003032,6500295
14366075,4893563
13612695,5935594
8403678,1471572
5469983,1140820
413129389,184766821
56230403,42358219
8007539,3578597
9378350,5628440
22990583,2892970
120437630,68123519
11372822,3915456
14306002,7622500
22530840,8417748
127572243,64888103
150563716,79269186
13831316,6863177
14198062,8908028
17303001,12434340
30345657,17129147
15701831,7336082
15843364,8291963
16103133,6354661
4957059,2006777
30702246,23136995
69367098,53168476
32093907,27628014
55727370,27530689
12767385,3933545
465933768,274757845
13619095,5579319
521093240,213571342
69714877,27850863
21951494,12672470
24020606,13237445
10697080,2682173
39624115,27943115
34305568,23435672
43941107,4532827
54347835,44082489
4749876,2061501
9010315,807377
2634534,903393
3108299,980999
5093970,1125899
7500278,4407759
17459748,13244391
3099859,1227527
13142043,5839608
12141060,5581877
9859525,3075857
13642304,9552353
11078732,3778337
2576661,945170
